Time,temp,hum,press,gas/1000,lux,co2
2020-09-04 06:07:27,24.36,46.337,973.92,130.452,1.4,1249.0
2020-09-04 06:17:27,24.33,46.336,973.87,130.553,2.1,1245.0
2020-09-04 06:27:27,24.3,46.357,973.79,131.579,2.3,1237.0
2020-09-04 06:37:27,24.27,46.368,973.81,131.682,2.8,1236.0
2020-09-04 06:47:27,24.25,46.359,973.71,131.994,3.2,1231.0
2020-09-04 06:57:27,24.23,46.355,973.59,131.89,3.9,1226.0
2020-09-04 07:07:27,24.21,46.335,973.51,132.516,2.8,1221.0
2020-09-04 07:17:28,24.19,46.321,973.52,132.411,2.1,1217.0
2020-09-04 07:27:28,24.16,46.329,973.48,133.042,2.1,1212.0
2020-09-04 07:37:27,24.14,46.341,973.51,133.254,2.3,1205.0
2020-09-04 07:47:26,24.11,46.329,973.48,133.786,2.8,1199.0
2020-09-04 07:57:27,24.08,46.346,973.41,133.679,4.4,1196.0
2020-09-04 08:07:27,24.07,46.323,973.34,134.755,4.6,1189.0
2020-09-04 08:17:28,24.05,46.301,973.42,134.538,6.0,1184.0
2020-09-04 08:27:27,24.03,46.297,973.45,134.43,9.0,1176.0
2020-09-04 08:37:27,24.02,46.301,973.57,134.646,9.2,1168.0
2020-09-04 08:47:27,24.03,46.291,973.54,135.628,9.5,1168.0
2020-09-04 08:57:27,24.02,46.253,973.57,136.29,9.9,1163.0
2020-09-04 09:07:27,24.02,46.45,973.58,135.081,8.8,1168.0
2020-09-04 09:17:27,24.03,47.656,973.48,132.411,9.5,1175.0
2020-09-04 09:27:28,24.03,47.934,973.48,130.859,9.7,1167.0
2020-09-04 09:37:28,24.03,47.966,973.51,130.553,9.0,1149.0
2020-09-04 09:47:27,24.02,48.011,973.44,130.452,8.8,1131.0
2020-09-04 09:57:27,24.03,48.026,973.44,131.064,11.3,1107.0
2020-09-04 10:07:27,24.03,47.996,973.52,131.167,14.6,1081.0
2020-09-04 10:17:26,24.04,47.984,973.51,131.786,22.2,1058.0
2020-09-04 10:27:27,24.07,47.712,973.53,132.098,23.1,1026.0
2020-09-04 10:37:27,24.09,47.585,973.49,132.098,55.7,1001.0
2020-09-04 10:47:27,24.11,47.385,973.51,133.148,22.9,973.0
2020-09-04 10:57:27,24.11,47.27,973.53,133.573,21.5,939.0
2020-09-04 11:07:26,24.12,47.321,973.62,133.679,22.9,921.0
2020-09-04 11:17:27,24.11,47.264,973.61,134.215,61.5,899.0
2020-09-04 11:27:27,24.2,48.124,973.5,134.215,65.0,853.0
2020-09-04 11:37:27,24.31,47.455,973.48,131.579,71.3,833.0
2020-09-04 11:47:27,24.41,47.5,973.44,131.994,91.4,849.0
2020-09-04 11:57:27,24.52,46.753,973.43,130.962,98.9,806.0
2020-09-04 12:07:27,24.62,46.736,973.46,128.156,48.2,799.0
2020-09-04 12:17:27,24.72,46.726,973.39,128.55,113.2,779.0
2020-09-04 12:27:27,24.81,46.939,973.45,127.473,42.2,782.0
2020-09-04 12:37:27,24.9,46.726,973.46,126.13,128.1,770.0
2020-09-04 12:47:27,25.06,46.624,973.48,124.814,184.6,758.0
2020-09-04 12:57:27,25.24,46.644,973.43,123.071,146.5,755.0
2020-09-04 13:07:28,25.4,46.717,973.34,121.641,29.2,749.0
2020-09-04 13:17:27,25.4,46.362,973.37,122.352,12.5,732.0
2020-09-04 13:27:27,25.38,46.551,973.33,123.252,18.5,729.0
2020-09-04 13:37:27,25.45,46.691,973.32,122.801,98.4,724.0
2020-09-04 13:47:28,25.66,46.653,973.27,121.641,126.9,716.0
2020-09-04 13:57:28,25.78,46.489,973.22,120.939,34.5,710.0
2020-09-04 14:07:28,25.79,46.121,973.16,120.939,18.5,694.0
2020-09-04 14:17:27,25.77,46.239,973.23,121.465,15.3,689.0
2020-09-04 14:27:26,25.72,46.261,973.14,122.352,12.9,680.0
2020-09-04 14:37:27,25.69,46.158,973.21,123.071,11.8,666.0
2020-09-04 14:47:27,25.67,46.3,973.23,123.252,13.4,657.0
2020-09-04 14:57:27,25.65,46.284,973.17,123.982,12.9,653.0
2020-09-04 15:07:28,25.63,46.245,973.14,124.535,15.5,649.0
2020-09-04 15:17:28,25.64,46.197,973.1,124.258,17.8,642.0
2020-09-04 15:27:26,25.62,46.268,973.07,123.616,17.1,630.0
2020-09-04 15:37:27,25.61,46.286,972.99,123.891,14.8,622.0
2020-09-04 15:47:27,25.6,46.297,972.88,124.166,11.6,619.0
2020-09-04 15:57:27,25.58,46.277,972.85,123.071,12.0,613.0
2020-09-04 16:07:28,25.56,46.291,972.88,122.174,15.7,604.0
2020-09-04 16:17:27,25.58,46.192,972.89,121.73,64.1,597.0
2020-09-04 16:27:27,25.68,46.095,972.82,123.343,74.3,592.0
2020-09-04 16:37:27,25.77,46.16,972.76,123.891,74.1,587.0
2020-09-04 16:47:27,25.85,46.188,972.68,123.525,73.2,583.0
2020-09-04 16:57:28,25.96,46.229,972.66,122.621,69.9,578.0
2020-09-04 17:07:26,26.04,46.267,972.61,120.764,61.0,572.0
2020-09-04 17:17:27,26.04,46.297,972.65,121.377,11.8,564.0
2020-09-04 17:27:29,25.99,46.371,972.57,119.217,9.9,607.0
2020-09-04 17:37:26,26.0,46.227,972.5,115.917,11.3,588.0
2020-09-04 17:47:27,26.0,46.221,972.53,115.041,12.9,582.0
2020-09-04 17:57:27,26.02,46.16,972.42,115.438,34.0,579.0
2020-09-04 18:07:27,26.05,46.127,972.38,115.677,29.9,576.0
2020-09-04 18:17:27,26.06,46.08,972.27,115.597,24.5,572.0
2020-09-04 18:28:12,26.06,46.127,972.22,115.597,9.0,568.0
2020-09-04 18:38:12,26.04,46.164,972.18,116.078,7.9,565.0
2020-09-04 18:48:12,26.04,46.127,972.04,116.643,6.9,563.0
2020-09-04 18:58:12,26.01,46.1,971.99,117.461,7.2,562.0
2020-09-04 19:08:12,25.99,46.19,971.98,114.805,6.0,560.0
2020-09-04 19:18:12,25.97,46.182,972.0,107.234,4.2,560.0
2020-09-04 19:28:12,25.95,46.178,971.96,101.331,3.5,558.0
2020-09-04 19:38:12,25.93,46.166,972.02,98.704,2.5,563.0
2020-09-04 19:48:12,25.92,46.194,971.99,95.55,1.4,564.0
2020-09-04 19:58:12,25.89,46.228,972.01,94.955,0.9,562.0
2020-09-04 20:08:12,25.85,46.235,972.02,95.116,1.2,571.0
2020-09-04 20:18:12,25.82,46.261,972.03,96.933,0.5,563.0
2020-09-04 20:28:12,25.79,46.121,971.99,101.948,0.5,560.0
2020-09-04 20:38:12,25.76,46.056,971.88,106.484,0.5,555.0
2020-09-04 20:48:11,25.73,46.092,971.79,107.579,0.5,556.0
2020-09-04 20:58:12,25.69,45.942,971.74,109.049,0.5,555.0
2020-09-04 21:08:12,25.65,45.905,971.65,110.854,0.5,561.0
2020-09-04 21:18:12,25.62,45.89,971.54,110.927,0.5,561.0
2020-09-04 21:28:12,25.58,45.873,971.49,111.667,0.5,560.0
2020-09-04 21:38:12,25.55,45.855,971.44,111.965,0.5,562.0
2020-09-04 21:48:12,25.5,45.851,971.34,112.567,0.5,568.0
2020-09-04 21:58:12,25.45,45.873,971.28,112.341,0.5,566.0
2020-09-04 22:08:12,25.4,45.838,971.27,112.416,0.5,567.0
2020-09-04 22:18:12,25.37,45.869,971.18,112.947,0.5,565.0
2020-09-04 22:28:12,25.32,45.827,971.07,112.947,0.5,565.0
2020-09-04 22:38:12,25.28,45.816,971.05,115.279,0.5,563.0
2020-09-04 22:48:12,25.24,45.814,970.96,114.334,0.5,565.0
2020-09-04 22:58:13,25.2,45.792,970.89,115.12,0.5,565.0
2020-09-04 23:08:12,25.16,45.806,970.82,115.517,0.5,566.0
2020-09-04 23:18:12,25.12,45.811,970.74,116.562,0.5,566.0
2020-09-04 23:28:12,25.08,45.771,970.55,116.969,0.5,564.0
2020-09-04 23:38:12,25.04,45.765,970.52,117.958,0.5,565.0
2020-09-04 23:48:12,25.0,45.786,970.37,117.875,0.5,566.0
2020-09-04 23:58:12,24.95,45.779,970.33,118.542,0.5,569.0
2020-09-05 00:08:12,24.92,45.773,970.26,119.048,0.5,570.0
2020-09-05 00:18:12,24.88,45.772,970.14,119.728,0.5,573.0
2020-09-05 00:28:12,24.84,45.745,970.02,119.9,0.5,574.0
2020-09-05 00:38:12,24.8,45.775,970.0,120.244,0.5,577.0
2020-09-05 00:48:12,24.76,45.784,969.89,120.677,0.5,580.0
2020-09-05 00:58:12,24.72,45.769,969.71,121.114,0.5,582.0
2020-09-05 01:08:12,24.69,45.76,969.63,122.263,0.5,586.0
2020-09-05 01:18:12,24.65,45.768,969.59,121.996,0.5,588.0
2020-09-05 01:28:12,24.61,45.772,969.5,122.085,0.5,591.0
2020-09-05 01:38:12,24.57,45.782,969.43,122.981,0.5,596.0
2020-09-05 01:48:12,24.53,45.784,969.36,124.166,0.5,599.0
2020-09-05 01:58:12,24.49,45.793,969.29,124.535,0.5,603.0
2020-09-05 02:08:12,24.45,45.806,969.13,124.628,0.5,606.0
2020-09-05 02:18:12,24.41,45.806,969.01,124.443,0.5,609.0
2020-09-05 02:28:11,24.36,45.813,968.92,125.187,0.5,612.0
2020-09-05 02:38:12,24.33,45.807,968.83,125.845,0.5,619.0
2020-09-05 02:48:12,24.29,45.827,968.82,126.415,0.5,623.0
2020-09-05 02:58:12,24.25,45.854,968.72,127.96,0.5,627.0
2020-09-05 03:08:12,24.21,45.811,968.72,127.96,0.5,629.0
2020-09-05 03:18:12,24.17,45.821,968.68,127.96,0.5,631.0
2020-09-05 03:28:12,24.14,45.837,968.61,127.96,0.5,635.0
2020-09-05 03:38:12,24.11,45.837,968.58,129.744,0.5,638.0
2020-09-05 03:48:12,24.07,45.805,968.5,129.344,0.5,638.0
2020-09-05 03:58:12,24.03,45.775,968.5,130.553,0.5,637.0
2020-09-05 04:08:12,23.99,45.782,968.42,131.476,0.5,637.0
2020-09-05 04:18:12,23.95,45.752,968.42,131.682,0.5,637.0
2020-09-05 04:28:12,23.91,45.779,968.35,132.411,0.5,637.0
2020-09-05 04:38:12,23.87,45.785,968.12,133.786,0.5,639.0
2020-09-05 04:48:12,23.83,45.795,967.99,133.786,0.5,639.0
2020-09-05 04:58:12,23.79,45.767,967.97,133.466,0.5,640.0
2020-09-05 05:08:12,23.75,45.779,967.84,135.628,0.5,641.0
2020-09-05 05:18:12,23.7,45.751,967.78,134.863,0.5,641.0
2020-09-05 05:28:12,23.67,45.785,967.69,136.735,0.5,641.0
2020-09-05 05:38:12,23.63,45.771,967.7,136.846,0.5,643.0
2020-09-05 05:48:12,23.59,45.773,967.83,138.544,0.5,641.0
2020-09-05 05:58:12,23.55,45.79,967.78,137.86,1.2,645.0
2020-09-05 06:08:12,23.51,45.803,967.69,138.774,0.9,644.0
2020-09-05 06:18:12,23.47,45.791,967.68,140.167,1.4,646.0
2020-09-05 06:28:12,23.43,45.767,967.7,140.993,2.1,645.0
2020-09-05 06:38:12,23.39,45.776,967.69,140.52,2.3,645.0
2020-09-05 06:48:12,23.36,45.759,967.7,140.993,3.2,644.0
2020-09-05 06:58:12,23.33,45.737,967.65,142.07,4.9,642.0
2020-09-05 07:08:12,23.3,45.698,967.68,142.19,5.8,643.0
2020-09-05 07:18:12,23.28,45.653,967.6,143.777,5.5,644.0
2020-09-05 07:28:12,23.26,45.564,967.6,143.285,6.5,641.0
2020-09-05 07:38:12,23.24,45.507,967.68,144.646,9.0,639.0
2020-09-05 07:48:12,23.22,45.509,967.67,145.273,8.3,638.0
2020-09-05 07:58:12,23.2,45.37,967.7,144.896,8.8,634.0
2020-09-05 08:08:12,23.17,45.395,967.63,145.652,5.1,633.0
2020-09-05 08:18:12,23.15,45.37,967.61,146.416,4.6,630.0
2020-09-05 08:28:12,23.11,45.389,967.61,147.318,5.8,630.0
2020-09-05 08:38:12,23.1,45.401,967.61,148.361,6.5,630.0
2020-09-05 08:48:13,23.06,45.383,967.59,148.361,8.1,627.0
2020-09-05 08:58:12,23.05,45.365,967.53,148.889,12.5,625.0
2020-09-05 09:08:13,23.03,45.387,967.5,149.021,15.7,625.0
2020-09-05 09:18:12,23.03,45.28,967.52,150.09,26.2,624.0
2020-09-05 09:28:12,23.05,45.187,967.6,149.955,34.7,621.0
2020-09-05 09:38:13,23.09,45.162,967.67,149.955,27.5,619.0
2020-09-05 09:48:12,23.13,44.802,967.66,150.629,30.1,607.0
2020-09-05 09:58:12,23.15,44.773,967.67,149.955,25.5,603.0
2020-09-05 10:08:12,23.16,44.734,967.73,150.224,26.4,594.0
2020-09-05 10:18:11,23.19,44.838,967.67,150.629,50.8,593.0
2020-09-05 10:28:12,23.25,44.865,967.64,149.154,51.9,594.0
2020-09-05 10:38:12,23.32,44.776,967.53,150.224,56.8,586.0
2020-09-05 10:48:12,23.39,44.713,967.46,148.099,58.7,575.0
2020-09-05 10:58:12,23.48,44.618,967.47,146.544,65.0,564.0
2020-09-05 11:08:12,23.57,44.606,967.51,147.968,68.0,556.0
2020-09-05 11:18:12,23.69,44.468,967.58,144.771,76.9,545.0
2020-09-05 11:28:12,23.81,44.817,967.62,140.52,86.3,547.0
2020-09-05 11:38:12,23.92,44.724,967.73,139.235,89.3,539.0
2020-09-05 11:48:12,24.03,44.927,967.7,136.846,27.1,538.0
2020-09-05 11:58:12,24.11,45.021,967.72,135.299,34.3,538.0
2020-09-05 12:08:12,24.23,45.013,967.69,134.107,98.2,535.0
2020-09-05 12:18:12,24.33,45.156,967.68,131.786,90.0,536.0
2020-09-05 12:28:12,24.38,45.105,967.75,131.27,34.3,528.0
2020-09-05 12:38:12,24.44,45.252,967.81,130.962,41.0,527.0
2020-09-05 12:48:12,24.53,45.305,967.82,129.344,43.1,525.0
2020-09-05 12:58:12,24.67,45.715,967.75,128.648,55.2,576.0
2020-09-05 13:08:12,24.78,45.464,967.74,127.96,148.1,592.0
2020-09-05 13:18:12,24.92,45.155,967.79,128.55,43.1,564.0
2020-09-05 13:28:12,25.04,45.225,967.75,126.225,31.7,613.0
2020-09-05 13:38:12,24.96,47.454,967.83,124.535,33.3,859.0
2020-09-05 13:48:12,24.87,48.696,967.79,121.907,30.8,987.0
2020-09-05 13:58:12,24.9,49.439,967.75,118.963,51.2,1028.0
2020-09-05 14:08:12,24.99,49.193,967.81,117.544,102.9,1003.0
2020-09-05 14:18:12,25.12,49.055,967.69,115.837,91.9,975.0
2020-09-05 14:28:12,25.21,48.133,967.7,116.562,87.9,904.0
2020-09-05 14:38:12,25.18,47.439,967.77,117.379,17.6,828.0
2020-09-05 14:48:12,25.22,48.388,967.83,110.488,19.0,863.0
2020-09-05 14:58:12,25.21,48.926,967.72,107.856,15.7,858.0
2020-09-05 15:08:12,25.25,49.107,967.67,106.417,85.1,849.0
2020-09-05 15:18:12,25.39,49.0,967.71,106.214,80.2,837.0
2020-09-05 15:28:12,25.39,49.257,967.84,106.282,18.5,824.0
2020-09-05 15:38:12,25.4,49.481,967.87,106.62,39.6,802.0
2020-09-05 15:48:12,25.43,49.448,967.86,107.029,19.0,788.0
2020-09-05 15:58:12,25.44,49.564,967.87,107.51,18.3,773.0
2020-09-05 16:08:12,25.43,49.576,967.84,107.995,12.9,752.0
2020-09-05 16:18:12,25.43,49.502,967.86,108.696,8.3,735.0
2020-09-05 16:28:12,25.42,49.456,967.93,109.334,5.8,721.0
2020-09-05 16:38:13,25.43,49.331,968.05,110.707,4.4,704.0
2020-09-05 16:48:12,25.43,49.269,968.21,111.444,4.9,679.0
2020-09-05 16:58:12,25.42,49.052,968.38,112.04,5.3,657.0
2020-09-05 17:08:12,25.41,48.967,968.51,112.871,3.9,642.0
2020-09-05 17:18:13,25.37,48.267,968.61,114.491,5.3,608.0
2020-09-05 17:28:12,25.34,48.654,968.59,113.406,4.6,601.0
2020-09-05 17:38:12,25.33,48.528,968.71,112.947,3.5,589.0
2020-09-05 17:48:12,25.31,48.476,968.71,113.406,2.3,574.0
2020-09-05 17:58:13,25.29,48.473,968.69,113.636,2.5,564.0
2020-09-05 18:08:12,25.27,48.401,968.71,114.023,2.3,589.0
2020-09-05 18:18:12,25.26,48.593,968.7,113.252,5.5,606.0
2020-09-05 18:28:12,25.25,48.483,968.65,113.714,4.9,630.0
2020-09-05 18:38:12,25.23,48.678,968.64,113.559,4.6,643.0
2020-09-05 18:48:12,25.22,49.024,968.58,113.406,3.9,665.0
2020-09-05 18:58:12,25.2,49.122,968.58,113.714,2.3,692.0
2020-09-05 19:08:12,25.17,49.338,968.68,113.791,1.8,721.0
2020-09-05 19:18:12,25.15,49.542,968.76,114.101,1.8,745.0
2020-09-05 19:28:12,25.15,49.604,968.83,113.791,1.4,777.0
2020-09-05 19:38:12,25.13,49.821,968.95,113.406,0.9,804.0
2020-09-05 19:48:12,25.11,49.974,969.09,113.636,1.2,830.0
2020-09-05 19:58:12,25.09,49.937,969.15,113.252,0.5,849.0
2020-09-05 20:08:12,25.07,50.1,969.19,112.719,0.5,871.0
2020-09-05 20:18:12,25.05,50.189,969.28,112.947,0.5,887.0
2020-09-05 20:28:13,25.03,50.235,969.32,113.482,0.5,900.0
2020-09-05 20:38:13,25.0,50.329,969.41,113.406,0.5,911.0
2020-09-05 20:48:13,24.99,50.446,969.47,114.491,0.5,925.0
2020-09-05 20:58:12,24.97,50.714,969.6,113.714,2.1,945.0
2020-09-05 21:08:12,24.95,50.605,969.66,114.023,2.1,954.0
2020-09-05 21:18:12,24.93,50.598,969.77,115.041,2.1,961.0
2020-09-05 21:28:12,24.91,50.774,969.83,114.023,2.1,1000.0
2020-09-05 21:38:12,24.88,50.844,969.83,115.279,2.1,1019.0
2020-09-05 21:48:13,24.85,50.646,969.91,114.569,2.1,984.0
2020-09-05 21:58:13,24.81,50.621,969.97,115.837,2.1,976.0
2020-09-05 22:08:12,24.78,50.681,970.0,116.158,2.1,973.0
2020-09-05 22:18:12,24.75,50.768,970.09,116.888,2.1,971.0
2020-09-05 22:28:12,24.72,50.749,970.03,116.806,2.1,964.0
2020-09-05 22:38:12,24.7,50.825,970.04,117.051,2.1,965.0
2020-09-05 22:48:12,24.66,50.974,970.11,117.792,2.1,974.0
2020-09-05 22:58:12,24.64,51.096,970.15,116.969,2.1,977.0
2020-09-05 23:08:12,24.61,50.968,970.11,117.133,2.1,969.0
2020-09-05 23:18:12,24.59,50.733,970.04,117.958,0.5,961.0
2020-09-05 23:28:12,24.56,50.377,970.13,119.387,0.5,959.0
2020-09-05 23:38:12,24.52,50.06,970.26,120.59,0.5,951.0
2020-09-05 23:48:12,24.49,49.841,970.27,121.026,0.5,946.0
2020-09-05 23:58:11,24.45,49.677,970.3,123.252,0.5,938.0
2020-09-06 00:08:12,24.4,49.51,970.34,124.074,0.5,928.0
2020-09-06 00:18:12,24.36,49.353,970.4,125.562,0.5,923.0
2020-09-06 00:28:12,24.31,49.24,970.44,126.702,0.5,916.0
2020-09-06 00:38:12,24.27,49.159,970.47,127.183,0.5,909.0
2020-09-06 00:48:12,24.23,49.042,970.45,128.058,0.5,899.0
2020-09-06 00:58:12,24.18,48.964,970.46,129.144,0.5,894.0
2020-09-06 01:08:12,24.13,48.895,970.53,129.946,0.5,888.0
2020-09-06 01:18:12,24.09,48.893,970.51,131.27,0.5,883.0
2020-09-06 01:28:12,24.04,48.83,970.59,131.994,0.5,879.0
2020-09-06 01:38:12,23.99,48.831,970.67,133.042,0.5,875.0
2020-09-06 01:48:12,23.95,48.776,970.76,132.726,0.5,870.0
2020-09-06 01:58:12,23.9,48.71,970.74,134.646,0.5,865.0
2020-09-06 02:08:12,23.85,48.683,970.8,135.081,0.5,863.0
2020-09-06 02:18:12,23.81,48.626,970.83,136.068,0.5,859.0
2020-09-06 02:28:12,23.75,48.582,970.91,135.958,0.5,854.0
2020-09-06 02:38:12,23.7,48.517,970.9,137.408,0.5,847.0
2020-09-06 02:48:12,23.66,48.464,970.98,139.7,0.5,846.0
2020-09-06 02:58:12,23.6,48.454,970.96,137.86,0.5,837.0
2020-09-06 03:08:12,23.55,48.435,971.11,139.12,0.5,837.0
2020-09-06 03:18:12,23.5,48.388,971.09,141.949,0.5,829.0
2020-09-06 03:28:12,23.44,48.362,971.2,142.796,0.5,825.0
2020-09-06 03:38:12,23.39,48.285,971.25,142.918,0.5,819.0
2020-09-06 03:48:12,23.34,48.232,971.3,144.771,0.5,814.0
2020-09-06 03:58:12,23.29,48.238,971.31,145.147,0.5,811.0
2020-09-06 04:08:12,23.23,48.134,971.31,145.652,0.5,806.0
2020-09-06 04:18:12,23.18,48.141,971.27,146.544,0.5,803.0
2020-09-06 04:28:12,23.13,48.084,971.39,146.93,0.5,799.0
2020-09-06 04:38:12,23.07,48.083,971.47,147.838,0.5,795.0
2020-09-06 04:48:12,23.02,48.112,971.44,148.757,0.5,791.0
2020-09-06 04:58:12,22.97,48.066,971.41,149.154,0.5,789.0
2020-09-06 05:08:12,22.91,48.007,971.55,150.359,0.5,785.0
2020-09-06 05:18:12,22.86,47.945,971.54,151.584,0.5,782.0
2020-09-06 05:28:12,22.8,47.924,971.67,152.55,0.5,776.0
2020-09-06 05:38:12,22.75,47.874,971.79,153.529,0.5,773.0
2020-09-06 05:48:12,22.68,47.811,971.87,154.663,0.5,768.0
2020-09-06 05:58:12,22.63,47.764,972.01,155.38,1.2,764.0
2020-09-06 06:08:12,22.57,47.724,972.12,156.104,0.9,761.0
2020-09-06 06:18:12,22.52,47.701,972.11,156.982,2.1,758.0
2020-09-06 06:28:12,22.46,47.67,972.27,158.467,2.3,753.0
2020-09-06 06:38:12,22.41,47.618,972.35,158.768,2.8,749.0
2020-09-06 06:48:12,22.36,47.617,972.39,160.441,4.4,748.0
2020-09-06 06:58:12,22.33,47.607,972.45,160.441,5.1,747.0
2020-09-06 07:08:12,22.29,47.571,972.45,160.749,5.5,745.0
2020-09-06 07:18:12,22.26,47.497,972.49,161.992,6.0,740.0
2020-09-06 07:28:12,22.22,47.466,972.53,162.779,6.9,741.0
2020-09-06 07:38:12,22.17,47.471,972.59,163.415,8.3,740.0
2020-09-06 07:48:12,22.15,47.456,972.71,164.216,9.5,741.0
2020-09-06 07:58:12,22.12,47.322,972.81,163.734,10.9,736.0
2020-09-06 08:08:12,22.08,47.29,972.87,166.006,11.8,734.0
2020-09-06 08:18:12,22.05,47.2,972.9,165.842,12.0,729.0
2020-09-06 08:28:12,22.03,47.142,972.92,166.501,13.4,728.0
2020-09-06 08:38:13,22.0,47.138,972.98,168.004,16.0,728.0
2020-09-06 08:48:12,21.98,47.035,973.02,168.511,16.9,724.0
2020-09-06 08:58:12,21.96,46.978,973.1,168.173,18.5,721.0
2020-09-06 09:08:12,21.94,46.896,973.15,170.051,21.1,719.0
2020-09-06 09:18:12,21.93,46.779,973.25,170.051,23.1,715.0
2020-09-06 09:28:12,21.94,46.728,973.28,169.363,25.2,713.0
2020-09-06 09:38:12,21.95,46.535,973.36,170.051,26.4,708.0
2020-09-06 09:48:12,21.96,46.479,973.46,171.795,30.8,705.0
2020-09-06 09:58:12,21.98,46.446,973.51,170.918,33.3,703.0
2020-09-06 10:08:12,22.01,46.261,973.62,171.619,38.9,703.0
2020-09-06 10:18:12,22.03,46.078,973.66,170.918,45.4,695.0
2020-09-06 10:28:12,22.07,46.106,973.69,169.363,46.4,691.0
2020-09-06 10:38:12,22.11,46.153,973.74,169.878,47.1,691.0
2020-09-06 10:48:13,22.17,46.045,973.84,168.681,48.9,683.0
2020-09-06 10:58:12,22.23,45.684,973.87,168.511,52.9,667.0
2020-09-06 11:08:12,22.31,45.56,973.94,166.999,61.3,660.0
2020-09-06 11:18:12,22.41,45.521,974.02,166.336,66.2,648.0
2020-09-06 11:28:13,22.51,45.731,974.06,163.734,71.1,655.0
2020-09-06 11:38:12,22.63,45.443,974.06,162.621,76.2,639.0
2020-09-06 11:48:12,22.75,45.593,974.06,160.287,80.9,634.0
2020-09-06 11:58:12,22.89,45.791,974.08,157.277,86.5,625.0
2020-09-06 12:08:12,23.04,46.215,974.0,152.828,90.2,634.0
2020-09-06 12:18:12,23.21,47.535,974.05,149.154,92.8,711.0
2020-09-06 12:28:12,23.34,47.874,974.08,145.022,55.2,857.0
2020-09-06 12:38:12,23.49,48.121,974.3,141.949,43.1,962.0
2020-09-06 12:48:12,23.6,48.418,974.31,140.638,137.3,1025.0
2020-09-06 12:58:12,23.77,48.94,974.24,137.86,29.6,1144.0
2020-09-06 13:08:13,23.87,48.979,974.33,136.179,171.6,1174.0
2020-09-06 13:18:12,24.12,49.61,974.37,133.148,157.1,1216.0
2020-09-06 13:28:11,24.35,49.636,974.29,129.845,150.5,1165.0
2020-09-06 13:38:12,24.61,49.957,974.35,125.845,70.1,1130.0
2020-09-06 13:48:12,24.77,50.709,974.43,123.071,105.0,1083.0
2020-09-06 13:58:12,24.99,49.628,974.39,121.641,96.6,1046.0
2020-09-06 14:08:12,25.18,49.569,974.63,120.072,94.9,1004.0
2020-09-06 14:18:12,25.36,50.072,974.61,117.051,28.2,986.0
2020-09-06 14:28:13,25.38,50.981,974.71,111.741,88.4,1002.0
2020-09-06 14:38:12,25.57,51.943,974.72,106.013,63.6,1037.0
2020-09-06 14:48:12,25.65,50.913,974.95,103.268,22.2,1028.0
2020-09-06 14:58:12,25.54,49.0,975.11,109.049,16.4,951.0
2020-09-06 15:08:12,25.47,48.895,975.24,112.115,19.0,876.0
2020-09-06 15:18:12,25.26,47.438,975.41,122.801,8.1,775.0
2020-09-06 15:28:12,25.07,48.153,975.35,120.677,12.9,815.0
2020-09-06 15:38:12,25.14,49.372,975.44,111.592,16.2,930.0
2020-09-06 15:48:12,25.22,50.423,975.42,108.344,23.8,994.0
2020-09-06 15:58:12,25.26,51.015,975.58,108.134,16.4,1024.0
2020-09-06 16:08:12,25.3,50.789,975.55,107.51,16.9,1029.0
2020-09-06 16:18:13,25.3,51.396,975.65,107.717,17.8,1025.0
2020-09-06 16:28:12,25.32,50.793,975.73,108.908,15.7,1145.0
2020-09-06 16:38:12,25.09,51.741,975.86,108.766,12.7,978.0
2020-09-06 16:48:12,24.99,51.888,975.98,108.837,10.4,961.0
2020-09-06 16:58:12,24.83,51.137,975.99,113.099,24.3,911.0
2020-09-06 17:08:12,24.88,51.097,976.08,110.27,25.9,915.0
2020-09-06 17:18:12,24.87,50.025,976.21,114.726,17.3,871.0
2020-09-06 17:28:12,24.84,50.304,976.25,114.962,7.6,894.0
2020-09-06 17:38:12,24.79,49.543,976.36,118.124,6.2,858.0
2020-09-06 17:48:12,24.73,49.199,976.5,121.818,5.3,854.0
2020-09-06 17:58:12,24.75,50.62,976.55,114.805,5.3,921.0
2020-09-06 18:08:12,24.8,51.654,976.64,110.053,2.8,963.0
2020-09-06 18:18:12,24.82,51.914,976.83,109.98,3.5,963.0
2020-09-06 18:28:12,24.84,52.354,976.99,110.197,3.9,974.0
2020-09-06 18:38:13,24.87,52.326,977.15,110.27,4.4,975.0
2020-09-06 18:48:13,24.88,52.471,977.26,110.125,2.8,1003.0
2020-09-06 18:58:12,24.87,51.954,977.27,112.492,2.3,994.0
2020-09-06 19:08:12,24.88,52.153,977.33,112.643,2.3,1032.0
2020-09-06 19:18:12,24.91,51.976,977.39,113.176,2.1,1057.0
2020-09-06 19:28:12,24.92,51.737,977.48,113.099,1.6,1063.0
2020-09-06 19:38:13,24.92,51.812,977.53,113.406,0.9,1085.0
2020-09-06 19:48:12,24.92,51.812,977.56,113.636,0.5,1099.0
2020-09-06 19:58:13,24.91,51.783,977.64,113.023,0.5,1100.0
2020-09-06 20:08:13,24.9,51.708,977.69,113.099,0.5,1096.0
2020-09-06 20:18:12,24.89,51.611,977.77,113.252,0.5,1091.0
2020-09-06 20:28:13,24.86,51.429,977.82,114.179,0.5,1076.0
2020-09-06 20:38:12,24.84,51.447,977.89,114.256,0.5,1074.0
